ItemNumber,StoreNumber,CurrentPrice,Approval,Strategy
1827,7,7.49,Approved,B
1827,9,7.49,Approved,B
1827,8,7.49,Approved,B
1421,7,81.99,Approved,A
1421,8,81.99,Approved,A
1421,9,81.99,Approved,A
719,7,11.99,Approved,C
719,9,11.99,Approved,C
946,7,22.49,Approved,A
946,8,22.49,Approved,A
200,7,6.99,Approved,B
200,9,6.99,Approved,B
200,8,6.99,Approved,B
489,7,22.99,Approved,B
489,8,22.99,Approved,B
489,9,22.99,Approved,B
694,7,6.49,Approved,B
694,8,6.49,Approved,B
694,9,6.49,Approved,B
691,7,6.49,Approved,B
691,8,6.49,Approved,B
1712,8,109.99,Approved,A
1712,7,109.99,Approved,A
1712,9,109.99,Approved,A
1144,7,78.99,Approved,B
1144,9,78.99,Approved,B
934,7,16.99,Approved,B
934,8,16.99,Approved,B
335,7,54.99,Approved,B
335,9,54.99,Approved,B
1061,8,69.99,Approved,A
461,9,14.99,Approved,A
386,7,16.49,Approved,A
386,8,16.49,Approved,A
386,9,16.49,Approved,A
684,7,89.99,Approved,A
684,9,89.99,Approved,A
219,7,6.99,Approved,A
219,8,6.99,Approved,A
219,9,6.99,Approved,A
67,8,109.99,Approved,A
83,7,7.99,Approved,A
83,8,7.99,Approved,A
83,9,7.99,Approved,A
218,7,4.99,Approved,A
217,9,8.99,Approved,A
217,8,8.99,Approved,A
217,7,8.99,Approved,A
966,9,9.49,Approved,B
966,8,9.49,Approved,B
1963,8,4.49,Approved,A
1542,1,39.99,Approved,A
1542,4,39.99,Approved,A
42,2,64.99,Approved,A
42,3,64.99,Approved,A
42,4,64.99,Approved,A
645,2,8.99,Approved,D
645,1,8.99,Approved,D
645,4,8.99,Approved,D
645,5,9.99,Approved,D
1108,2,9.49,Approved,A
1108,1,9.49,Approved,A
1108,4,9.49,Approved,A
1108,5,10.79,Approved,A
1641,3,19.99,Approved,D
1641,1,19.99,Approved,D
1641,4,19.99,Approved,D
1641,5,20.99,Approved,D
795,1,24.99,Approved,B
795,2,24.99,Approved,B
795,4,24.99,Approved,B
795,3,24.99,Approved,B
1427,1,56.99,Approved,A
1427,4,56.99,Approved,A
1427,2,56.99,Approved,A
1389,5,9.49,Approved,B
765,2,33.49,Approved,D
765,3,33.49,Approved,D
765,1,33.49,Approved,D
765,4,33.49,Approved,D
765,5,34.99,Approved,D
963,1,19.49,Approved,B
963,4,19.49,Approved,B
963,5,17.99,Approved,B
870,2,8.29,Approved,B
35,3,7.49,Approved,D
35,4,7.49,Approved,D
35,5,7.49,Approved,D
1984,2,4.99,Approved,A
1984,4,4.99,Approved,A
1984,3,4.99,Approved,A
1984,1,4.99,Approved,A
1984,10,4.99,Approved,A
1738,4,9.99,Approved,C
1738,2,9.99,Approved,C
1738,5,11.49,Approved,C
1071,6,7.99,Approved,A
1081,10,9.99,Approved,A
1912,10,9.99,Approved,B
1603,6,9.99,Approved,B
1601,10,7.99,Approved,B
1716,10,26.49,Approved,C
1427,10,46.99,Approved,A
431,6,6.99,Approved,B
431,7,7.99,Approved,B
431,9,7.99,Approved,B
431,8,7.99,Approved,B
492,5,10.99,Approved,B
901,10,7.99,Approved,B
865,6,6.49,Approved,B
865,10,7.99,Approved,B
1724,10,18.49,Approved,A
889,6,6.99,Approved,C
1062,6,51.99,Approved,A
1062,10,79.99,Approved,A
1704,5,27.99,Approved,B
331,6,5.99,Approved,A
666,10,26.99,Approved,C
1927,5,10.49,Approved,C
333,6,24.99,Approved,A
333,10,25.99,Approved,A
1454,6,16.49,Approved,B
1454,10,17.99,Approved,B
1540,6,37.99,Approved,B
1542,10,38.99,Approved,A
1641,6,21.99,Approved,D
1641,10,21.99,Approved,D
795,6,23.99,Approved,B
1852,6,6.29,Approved,B
1441,6,24.99,Approved,A
1441,10,29.49,Approved,A
172,6,9.99,Approved,A
172,9,12.99,Approved,A
172,8,12.99,Approved,A
488,3,8.49,Approved,A
488,1,8.49,Approved,A
488,10,7.99,Approved,A
490,3,7.99,Approved,C
490,1,7.99,Approved,C
490,2,7.99,Approved,C
490,4,7.99,Approved,C
902,4,7.99,Approved,B
902,2,7.99,Approved,B
902,3,7.99,Approved,B
902,1,7.99,Approved,B
1837,3,7.49,Approved,B
1837,1,7.49,Approved,B
1837,4,7.49,Approved,B
1837,5,8.29,Approved,B
1326,4,4.99,Approved,A
400,2,12.99,Approved,A
400,4,12.99,Approved,A
400,5,15.49,Approved,A
928,2,34.99,Approved,B
928,3,34.99,Approved,B
928,1,34.99,Approved,B
928,4,34.99,Approved,B
928,5,36.99,Approved,B
1839,2,49.99,Approved,B
1839,4,49.99,Approved,B
1916,4,38.99,Approved,B
937,2,39.99,Approved,A
937,1,39.99,Approved,A
937,3,39.99,Approved,A
937,4,39.99,Approved,A
937,5,47.99,Approved,A
1768,3,8.99,Approved,B
1768,2,8.99,Approved,B
1768,5,8.49,Approved,B
517,2,7.49,Approved,C
517,1,7.49,Approved,C
517,3,7.49,Approved,C
517,4,7.49,Approved,C
517,5,5.99,Approved,C
1568,3,219.99,Approved,C
1568,1,219.99,Approved,C
1568,4,219.99,Approved,C
126,3,12.49,Approved,B
126,4,12.49,Approved,B
126,2,12.49,Approved,B
1703,2,16.49,Approved,D
1703,3,16.49,Approved,D
1703,1,16.49,Approved,D
1703,4,16.49,Approved,D
1703,5,19.49,Approved,D
1655,3,11.99,Approved,A
1655,1,11.99,Approved,A
229,2,59.99,Approved,C
229,3,59.99,Approved,C
229,5,56.99,Approved,C
230,1,79.99,Approved,D
230,2,79.99,Approved,D
230,4,79.99,Approved,D
230,5,84.99,Approved,D
586,3,8.29,Approved,D
586,1,8.29,Approved,D
586,2,8.29,Approved,D
586,4,8.29,Approved,D
586,5,7.79,Approved,D
1784,2,39.99,Approved,C
1784,4,39.99,Approved,C
1188,3,12.99,Approved,B
1188,4,12.99,Approved,B
1339,1,8.49,Approved,D
1339,2,8.49,Approved,D
1339,6,9.49,Approved,D
414,4,7.49,Approved,B
414,2,7.49,Approved,B
414,10,7.99,Approved,B
868,3,199.99,Approved,B
868,1,199.99,Approved,B
827,2,14.99,Approved,A
827,1,14.99,Approved,A
827,4,14.99,Approved,A
827,10,14.99,Approved,A
215,5,8.49,Approved,B
1642,2,7.49,Approved,A
1642,3,7.49,Approved,A
1642,1,7.49,Approved,A
1642,4,7.49,Approved,A
1642,6,7.99,Approved,A
1642,10,8.99,Approved,A
233,2,11.99,Approved,B
233,4,11.99,Approved,B
233,1,11.99,Approved,B
697,1,9.99,Approved,A
697,4,9.99,Approved,A
697,2,9.99,Approved,A
280,3,119.99,Approved,A
280,4,119.99,Approved,A
280,6,119.99,Approved,A
280,10,139.99,Approved,A
91,2,25.49,Approved,C
91,3,25.49,Approved,C
91,4,25.49,Approved,C
91,10,26.99,Approved,C
1330,2,44.99,Approved,C
1330,3,44.99,Approved,C
1330,1,44.99,Approved,C
1234,1,11.99,Approved,D
1234,3,11.99,Approved,D
1234,4,11.99,Approved,D
1234,5,14.99,Approved,D
1341,2,7.49,Approved,C
1341,4,7.49,Approved,C
1333,3,6.49,Approved,A
1333,2,6.49,Approved,A
1333,4,6.49,Approved,A
1333,1,6.49,Approved,A
1333,5,8.99,Approved,A
756,2,21.99,Approved,B
756,3,21.99,Approved,B
756,1,21.99,Approved,B
756,4,21.99,Approved,B
756,5,27.99,Approved,B
337,3,129.99,Approved,B
337,4,129.99,Approved,B
337,5,129.99,Approved,B
674,4,10.99,Approved,B
674,5,11.99,Approved,B
1346,2,7.99,Approved,D
1346,1,7.99,Approved,D
1346,3,7.99,Approved,D
1346,4,7.99,Approved,D
415,2,57.99,Approved,A
415,1,57.99,Approved,A
415,3,57.99,Approved,A
415,4,57.99,Approved,A
415,10,52.99,Approved,A
1780,2,79.99,Approved,B
1780,1,79.99,Approved,B
1780,3,79.99,Approved,B
1515,1,9.99,Approved,C
1515,4,9.99,Approved,C
1515,3,9.99,Approved,C
1515,5,9.49,Approved,C
1517,5,6.29,Approved,B
1825,1,11.49,Approved,D
1825,2,11.49,Approved,D
1282,3,29.99,Approved,C
1282,2,29.99,Approved,C
1282,1,29.99,Approved,C
1282,4,29.99,Approved,C
1282,5,29.99,Approved,C
1438,4,10.99,Approved,C
657,3,299.99,Approved,B
657,4,299.99,Approved,B
657,1,299.99,Approved,B
657,2,299.99,Approved,B
657,10,299.99,Approved,B
1013,2,35.99,Approved,C
1013,3,35.99,Approved,C
1013,4,35.99,Approved,C
1013,10,34.99,Approved,C
558,4,11.99,Approved,B
558,3,11.99,Approved,B
558,1,11.99,Approved,B
556,1,10.49,Approved,A
556,4,10.49,Approved,A
556,2,10.49,Approved,A
556,3,10.49,Approved,A
557,4,11.99,Approved,A
557,2,11.99,Approved,A
557,3,11.99,Approved,A
557,1,11.99,Approved,A
557,5,13.99,Approved,A
284,4,10.99,Approved,A
284,2,10.99,Approved,A
284,5,12.29,Approved,A
255,3,26.99,Approved,A
255,2,26.99,Approved,A
255,1,26.99,Approved,A
1897,2,11.99,Approved,A
1897,3,11.99,Approved,A
1897,1,11.99,Approved,A
1897,4,11.99,Approved,A
1472,5,39.99,Approved,B
380,4,7.99,Approved,B
380,1,7.99,Approved,B
380,5,7.99,Approved,B
1737,3,10.49,Approved,C
1737,1,10.49,Approved,C
839,3,22.49,Approved,A
839,5,19.99,Approved,A
840,2,13.29,Approved,A
840,3,13.29,Approved,A
840,1,13.29,Approved,A
840,4,13.29,Approved,A
840,5,13.99,Approved,A
786,1,49.99,Approved,A
786,3,49.99,Approved,A
786,2,49.99,Approved,A
786,5,44.99,Approved,A
866,4,7.49,Approved,A
866,6,7.49,Approved,A
1457,3,17.99,Approved,B
1457,4,17.99,Approved,B
1457,1,17.99,Approved,B
1457,5,16.49,Approved,B
1525,2,8.49,Approved,B
1414,2,2.99,Approved,A
1414,1,2.99,Approved,A
1414,4,2.99,Approved,A
99,3,16.99,Approved,A
99,1,16.99,Approved,A
99,5,16.49,Approved,A
405,1,12.99,Approved,A
405,3,12.99,Approved,A
827,7,15.99,Approved,A
827,8,15.99,Approved,A
827,9,15.99,Approved,A
1897,7,11.99,Approved,A
1897,9,11.99,Approved,A
1897,8,11.99,Approved,A
1737,7,11.99,Approved,C
839,7,22.49,Approved,A
839,8,22.49,Approved,A
840,9,12.99,Approved,A
840,7,12.99,Approved,A
840,8,12.99,Approved,A
786,7,49.99,Approved,A
786,9,49.99,Approved,A
1457,8,17.49,Approved,B
1525,9,8.99,Approved,B
1414,7,2.99,Approved,A
1414,8,2.99,Approved,A
1414,9,2.99,Approved,A
99,7,18.99,Approved,A
99,8,18.99,Approved,A
99,9,18.99,Approved,A
1013,7,34.99,Approved,C
558,8,12.99,Approved,B
558,9,12.99,Approved,B
556,7,11.99,Approved,A
556,8,11.99,Approved,A
557,7,12.99,Approved,A
557,8,12.99,Approved,A
557,9,12.99,Approved,A
284,7,12.99,Approved,A
804,9,7.29,Approved,D
201,9,18.99,Approved,A
203,7,14.99,Approved,A
203,8,14.99,Approved,A
176,9,10.99,Approved,B
1026,8,10.99,Approved,D
1851,9,9.99,Approved,B
1408,7,11.99,Approved,B
1409,8,10.99,Approved,B
1409,7,10.99,Approved,B
1012,7,11.49,Approved,B
1012,8,11.49,Approved,B
1012,9,11.49,Approved,B
736,7,18.49,Approved,A
1917,7,14.79,Approved,B
1917,9,14.79,Approved,B
962,7,25.99,Approved,A
962,8,25.99,Approved,A
653,9,69.99,Approved,A
653,8,69.99,Approved,A
653,7,69.99,Approved,A
1169,7,8.49,Approved,B
1169,9,8.49,Approved,B
1169,8,8.49,Approved,B
19,9,10.99,Approved,A
1678,7,5.49,Approved,A
1678,9,5.49,Approved,A
1678,8,5.49,Approved,A
1914,8,12.99,Approved,D
1485,8,36.99,Approved,A
1485,9,36.99,Approved,A
445,7,11.99,Approved,A
445,8,11.99,Approved,A
445,9,11.99,Approved,A
612,7,10.99,Approved,B
612,9,10.99,Approved,B
612,8,10.99,Approved,B
52,10,16.99,Approved,C
833,5,11.99,Approved,C
1017,6,5.79,Approved,A
981,6,16.99,Approved,A
1377,6,10.99,Approved,C
1377,10,13.29,Approved,C
1910,5,13.49,Approved,D
951,6,12.99,Approved,B
251,6,7.99,Approved,A
1897,6,10.99,Approved,A
1897,10,11.49,Approved,A
1472,6,39.99,Approved,B
1326,6,5.99,Approved,A
400,6,15.49,Approved,A
928,6,36.99,Approved,B
1916,6,46.99,Approved,B
1916,10,35.99,Approved,B
1768,10,8.99,Approved,B
533,5,7.49,Approved,A
120,6,9.29,Approved,D
280,5,119.99,Approved,A
91,6,24.49,Approved,C
1330,6,56.99,Approved,C
1341,6,9.79,Approved,C
756,6,22.49,Approved,B
337,6,129.99,Approved,B
674,6,12.49,Approved,B
1346,6,9.49,Approved,D
415,6,50.99,Approved,A
1517,6,6.99,Approved,B
1825,6,11.99,Approved,D
1825,10,12.79,Approved,D
657,5,429.99,Approved,B
1013,6,36.99,Approved,C
558,10,12.99,Approved,B
556,5,11.99,Approved,A
557,6,14.99,Approved,A
557,10,12.99,Approved,A
284,6,12.29,Approved,A
284,10,10.99,Approved,A
255,6,26.99,Approved,A
517,6,5.99,Approved,C
517,10,6.79,Approved,C
1568,6,199.99,Approved,C
1568,10,194.99,Approved,C
113,1,10.99,Approved,A
113,3,10.99,Approved,A
995,3,65.99,Approved,B
995,4,65.99,Approved,B
995,2,65.99,Approved,B
995,10,58.99,Approved,B
1964,2,8.99,Approved,B
1964,3,8.99,Approved,B
1964,1,8.99,Approved,B
1964,4,8.99,Approved,B
1964,5,8.99,Approved,B
1686,2,11.69,Approved,A
1686,4,11.69,Approved,A
1412,1,2.99,Approved,A
1412,4,2.99,Approved,A
1412,2,2.99,Approved,A
1412,5,2.99,Approved,A
895,2,39.49,Approved,A
895,4,39.49,Approved,A
895,3,39.49,Approved,A
895,1,39.49,Approved,A
895,5,41.99,Approved,A
1589,1,7.79,Approved,B
823,10,12.99,Approved,B
1072,6,9.99,Approved,A
1072,10,10.49,Approved,A
1661,6,38.99,Approved,B
1950,6,8.29,Approved,B
1605,6,9.79,Approved,B
463,6,89.99,Approved,B
652,5,47.99,Approved,A
752,6,21.49,Approved,A
752,10,18.99,Approved,A
1890,6,98.99,Approved,A
1890,10,93.99,Approved,A
1608,6,26.99,Approved,A
1608,10,25.99,Approved,A
1836,5,7.29,Approved,B
1325,6,9.99,Approved,D
107,5,9.29,Approved,B
769,6,11.99,Approved,B
974,7,9.29,Approved,D
974,9,9.29,Approved,D
854,6,17.79,Approved,C
859,6,21.99,Approved,B
1690,6,44.99,Approved,B
1443,10,179.99,Approved,B
330,6,5.99,Approved,A
1391,5,22.49,Approved,D
1458,6,16.49,Approved,B
1541,6,38.99,Approved,A
1541,10,37.99,Approved,A
232,10,11.99,Approved,D
820,6,14.99,Approved,A
820,10,14.99,Approved,A
688,6,8.29,Approved,B
852,5,11.29,Approved,A
821,6,14.99,Approved,B
347,6,9.79,Approved,A
347,10,9.99,Approved,A
522,6,8.49,Approved,B
1256,6,49.99,Approved,A
1889,6,99.99,Approved,A
1889,10,109.99,Approved,A
498,6,25.99,Approved,A
498,10,28.99,Approved,A
435,6,13.49,Approved,A
1002,7,13.49,Approved,D
1002,8,13.49,Approved,D
1002,9,13.49,Approved,D
1503,6,14.99,Approved,A
641,6,11.29,Approved,A
737,6,11.29,Approved,A
1025,6,5.79,Approved,A
1983,6,8.99,Approved,A
995,6,56.99,Approved,B
1412,6,2.99,Approved,A
1412,10,2.99,Approved,A
895,6,41.99,Approved,A
895,10,39.99,Approved,A
998,10,17.99,Approved,A
803,6,10.49,Approved,A
412,8,9.49,Approved,C
1190,7,12.49,Approved,A
1190,8,12.49,Approved,A
1190,9,12.49,Approved,A
873,9,7.99,Approved,B
873,8,7.99,Approved,B
1541,7,37.99,Approved,A
1541,8,37.99,Approved,A
1893,7,89.99,Approved,A
232,7,11.49,Approved,D
232,8,11.49,Approved,D
232,9,11.49,Approved,D
820,7,15.99,Approved,A
820,8,15.99,Approved,A
820,9,15.99,Approved,A
693,7,6.49,Approved,B
693,9,6.49,Approved,B
688,7,6.49,Approved,B
688,8,6.49,Approved,B
491,7,17.99,Approved,C
992,6,25.49,Approved,B
992,10,29.99,Approved,B
345,6,23.49,Approved,A
1913,6,18.99,Approved,C
1891,6,54.99,Approved,B
1246,6,19.99,Approved,A
1246,10,18.49,Approved,A
437,6,29.99,Approved,B
437,9,32.99,Approved,B
1137,5,22.99,Approved,A
536,6,8.29,Approved,B
884,6,11.49,Approved,A
884,10,12.99,Approved,A
562,6,11.49,Approved,B
765,6,34.99,Approved,D
765,10,34.99,Approved,D
1103,6,13.99,Approved,A
35,10,7.99,Approved,D
1984,6,4.49,Approved,A
1738,6,11.49,Approved,C
842,5,19.99,Approved,B
994,6,64.99,Approved,B
1255,6,14.99,Approved,A
1255,10,17.99,Approved,A
1965,6,4.49,Approved,A
615,6,8.79,Approved,A
1195,9,12.49,Approved,B
1540,9,39.99,Approved,B
1540,8,39.99,Approved,B
1542,7,38.99,Approved,A
1542,9,38.99,Approved,A
42,8,84.99,Approved,A
42,9,84.99,Approved,A
645,7,11.99,Approved,D
645,9,11.99,Approved,D
1108,7,8.99,Approved,A
1108,8,8.99,Approved,A
1641,7,22.99,Approved,D
1641,9,22.99,Approved,D
1641,8,22.99,Approved,D
795,8,23.99,Approved,B
795,9,23.99,Approved,B
999,8,24.99,Approved,B
999,9,24.99,Approved,B
1826,7,9.49,Approved,B
1826,8,9.49,Approved,B
1826,9,9.49,Approved,B
1167,7,6.99,Approved,B
1167,9,6.99,Approved,B
1622,7,13.99,Approved,A
1622,8,13.99,Approved,A
1622,9,13.99,Approved,A
1262,7,9.99,Approved,A
1262,9,9.99,Approved,A
1654,9,9.99,Approved,D
1654,7,9.99,Approved,D
1263,9,9.49,Approved,A
1413,7,2.99,Approved,B
1413,8,2.99,Approved,B
1413,9,2.99,Approved,B
33,9,56.99,Approved,D
33,7,56.99,Approved,D
765,7,34.99,Approved,D
765,9,34.99,Approved,D
765,8,34.99,Approved,D
870,9,7.99,Approved,B
870,8,7.99,Approved,B
870,7,7.99,Approved,B
35,7,7.29,Approved,D
35,8,7.29,Approved,D
35,9,7.29,Approved,D
1984,9,4.49,Approved,A
1738,9,11.99,Approved,C
1599,9,19.99,Approved,A
994,7,79.99,Approved,B
994,8,79.99,Approved,B
994,9,79.99,Approved,B
1255,7,15.99,Approved,A
1255,8,15.99,Approved,A
1965,7,4.49,Approved,A
1965,8,4.49,Approved,A
1965,9,4.49,Approved,A
615,7,8.99,Approved,A
615,8,8.99,Approved,A
574,7,12.99,Approved,A
574,9,12.99,Approved,A
1538,7,28.99,Approved,B
1538,9,28.99,Approved,B
808,7,7.29,Approved,B
199,7,18.99,Approved,B
1323,7,14.99,Approved,C
1323,9,14.99,Approved,C
1323,8,14.99,Approved,C
1830,9,69.99,Approved,C
799,8,15.49,Approved,C
799,9,15.49,Approved,C
1853,8,9.29,Approved,B
1853,9,9.29,Approved,B
1681,8,5.49,Approved,A
1681,7,5.49,Approved,A
1681,9,5.49,Approved,A
826,9,13.99,Approved,B
508,7,6.49,Approved,A
508,9,6.49,Approved,A
508,8,6.49,Approved,A
1201,7,29.99,Approved,B
842,4,22.49,Approved,B
842,2,22.49,Approved,B
842,10,22.49,Approved,B
1599,2,17.49,Approved,A
1599,3,17.49,Approved,A
1599,4,17.49,Approved,A
1599,5,21.99,Approved,A
994,2,69.99,Approved,B
994,3,69.99,Approved,B
994,1,69.99,Approved,B
994,4,69.99,Approved,B
994,5,75.99,Approved,B
1255,2,14.99,Approved,A
1965,2,4.99,Approved,A
1965,3,4.99,Approved,A
1965,4,4.99,Approved,A
1965,5,4.49,Approved,A
615,5,8.79,Approved,A
1524,3,8.49,Approved,B
1524,2,8.49,Approved,B
74,1,11.99,Approved,A
100,1,23.99,Approved,B
100,3,23.99,Approved,B
574,3,11.99,Approved,A
574,2,11.99,Approved,A
1088,4,14.99,Approved,B
199,2,13.79,Approved,B
199,3,13.79,Approved,B
199,1,13.79,Approved,B
199,4,13.79,Approved,B
199,5,12.99,Approved,B
676,1,22.99,Approved,D
676,4,22.99,Approved,D
676,2,22.99,Approved,D
676,3,22.99,Approved,D
676,5,20.99,Approved,D
1323,3,13.49,Approved,C
1323,1,13.49,Approved,C
1323,2,13.49,Approved,C
1323,5,13.49,Approved,C
1332,1,15.99,Approved,C
1830,1,59.99,Approved,C
1830,4,59.99,Approved,C
1830,2,59.99,Approved,C
1830,3,59.99,Approved,C
1830,5,59.99,Approved,C
799,5,14.79,Approved,C
1853,3,8.99,Approved,B
1853,4,8.99,Approved,B
1681,1,4.99,Approved,A
1681,2,4.99,Approved,A
1681,4,4.99,Approved,A
1681,3,4.99,Approved,A
826,1,12.99,Approved,B
826,4,12.99,Approved,B
826,5,11.99,Approved,B
508,4,7.49,Approved,A
508,2,7.49,Approved,A
508,5,6.99,Approved,A
292,3,13.79,Approved,B
292,2,13.79,Approved,B
292,4,13.79,Approved,B
292,5,12.79,Approved,B
87,5,6.49,Approved,A
999,2,29.99,Approved,B
999,1,29.99,Approved,B
999,3,29.99,Approved,B
999,5,27.99,Approved,B
1315,10,59.99,Approved,B
1826,4,9.49,Approved,B
1826,2,9.49,Approved,B
1167,2,8.29,Approved,B
1167,3,8.29,Approved,B
1167,5,7.99,Approved,B
920,4,99.99,Approved,D
920,2,99.99,Approved,D
920,5,99.99,Approved,D
1622,1,14.49,Approved,A
1622,4,14.49,Approved,A
1622,2,14.49,Approved,A
1622,3,14.49,Approved,A
1622,10,13.99,Approved,A
521,4,8.49,Approved,B
521,3,8.49,Approved,B
1262,1,9.99,Approved,A
1262,2,9.99,Approved,A
1262,3,9.99,Approved,A
1262,5,9.29,Approved,A
1654,10,9.99,Approved,D
1263,4,8.49,Approved,A
1413,1,2.99,Approved,B
1413,4,2.99,Approved,B
1413,3,2.99,Approved,B
1413,2,2.99,Approved,B
33,4,57.99,Approved,D
33,3,57.99,Approved,D
33,1,57.99,Approved,D
802,3,7.99,Approved,B
1497,3,34.99,Approved,A
1497,2,34.99,Approved,A
1497,1,34.99,Approved,A
1497,5,35.99,Approved,A
1280,3,7.99,Approved,A
1280,4,7.99,Approved,A
1280,1,7.99,Approved,A
1280,2,7.99,Approved,A
1426,2,49.99,Approved,C
1426,4,49.99,Approved,C
1426,3,49.99,Approved,C
1426,1,49.99,Approved,C
1426,5,42.99,Approved,C
1254,1,10.99,Approved,B
1254,3,10.99,Approved,B
1254,4,10.99,Approved,B
1254,10,8.99,Approved,B
1630,1,24.99,Approved,A
1630,4,24.99,Approved,A
1630,2,24.99,Approved,A
1188,6,13.49,Approved,B
1339,7,8.29,Approved,D
1339,9,8.29,Approved,D
868,5,219.99,Approved,B
827,5,14.99,Approved,A
215,6,8.49,Approved,B
233,7,11.49,Approved,B
233,8,11.49,Approved,B
1385,10,8.49,Approved,A
89,6,6.49,Approved,A
1878,5,7.49,Approved,C
529,6,8.29,Approved,B
1678,6,5.99,Approved,A
1678,10,5.49,Approved,A
445,5,13.49,Approved,A
612,6,8.29,Approved,B
612,10,10.99,Approved,B
839,6,19.99,Approved,A
99,6,17.99,Approved,A
99,10,17.99,Approved,A
201,5,12.99,Approved,A
203,6,13.49,Approved,A
203,10,17.99,Approved,A
176,6,10.99,Approved,B
176,10,11.49,Approved,B
1408,6,13.99,Approved,B
1917,6,16.99,Approved,B
1114,5,17.49,Approved,B
1510,4,11.99,Approved,B
1385,1,7.49,Approved,A
1385,4,7.49,Approved,A
1385,3,7.49,Approved,A
1385,2,7.49,Approved,A
1385,5,8.49,Approved,A
89,5,6.49,Approved,A
1878,2,9.99,Approved,C
1878,1,9.99,Approved,C
1878,3,9.99,Approved,C
19,1,11.99,Approved,A
19,4,11.99,Approved,A
19,3,11.99,Approved,A
19,2,11.99,Approved,A
19,5,11.49,Approved,A
529,5,8.29,Approved,B
1678,1,5.99,Approved,A
1678,4,5.99,Approved,A
1678,2,5.99,Approved,A
1678,5,5.99,Approved,A
1914,4,12.49,Approved,D
1914,1,12.49,Approved,D
1914,3,12.49,Approved,D
1914,5,13.49,Approved,D
1485,1,35.99,Approved,A
1485,4,35.99,Approved,A
1485,3,35.99,Approved,A
1485,2,35.99,Approved,A
1485,5,37.99,Approved,A
445,3,10.49,Approved,A
445,10,11.99,Approved,A
612,4,9.99,Approved,B
612,5,8.29,Approved,B
201,3,13.79,Approved,A
201,1,13.79,Approved,A
201,4,13.79,Approved,A
203,5,12.99,Approved,A
176,2,10.49,Approved,B
176,4,10.49,Approved,B
176,3,10.49,Approved,B
176,1,10.49,Approved,B
176,5,10.99,Approved,B
1026,1,10.99,Approved,D
1851,1,8.99,Approved,B
1851,5,12.29,Approved,B
1408,1,10.99,Approved,B
1408,4,10.99,Approved,B
1408,3,10.99,Approved,B
1409,1,8.99,Approved,B
1409,2,8.99,Approved,B
1409,4,8.99,Approved,B
1012,1,12.99,Approved,B
1012,4,12.99,Approved,B
1012,3,12.99,Approved,B
1012,2,12.99,Approved,B
1917,1,13.99,Approved,B
1917,2,13.99,Approved,B
1917,4,13.99,Approved,B
1917,3,13.99,Approved,B
962,1,24.99,Approved,A
962,4,24.99,Approved,A
962,3,24.99,Approved,A
962,5,26.99,Approved,A
1667,1,15.49,Approved,D
1667,4,15.49,Approved,D
894,5,9.49,Approved,A
1017,5,6.29,Approved,A
1019,6,5.79,Approved,B
1019,10,4.99,Approved,B
980,6,15.49,Approved,A
1715,6,44.99,Approved,A
1715,10,47.99,Approved,A
1910,6,13.49,Approved,D
294,10,9.29,Approved,B
1251,6,13.79,Approved,D
1251,10,13.49,Approved,D
488,6,10.99,Approved,A
490,6,8.99,Approved,C
491,8,17.99,Approved,C
975,7,8.99,Approved,D
975,9,8.99,Approved,D
975,8,8.99,Approved,D
733,7,9.99,Approved,D
